Time,Speed
0.005,1.99757948337417
0.01,2.12720609224537
0.015,2.26179359232396
0.02,2.39842337117436
0.025,2.53763571023549
0.03,2.67653028528596
0.035,2.81565633355279
0.04,2.95901482558556
0.045,3.10372183248689
0.05,3.24689875785396
0.055,3.38911177280925
0.06,3.53092323683985
0.065,3.66944310356415
0.07,3.80176831048543
0.075,3.93187293527255
0.08,4.06372227464393
0.085,4.19438688852877
0.09,4.31748183404427
0.095,4.43349387121336
0.1,4.54633256978501
0.105,4.65299331503429
0.11,4.75389788046772
0.115,4.85289609566166
0.12,4.94692861582915
0.125,5.03636727810357
0.13,5.12501657191136
0.135,5.20977622924819
0.14,5.28753060114075
0.145,5.36203797328691
0.15,5.4370437916236
0.155,5.50939383712188
0.16,5.57592338890776
0.165,5.63689552785768
0.17,5.6960021769114
0.175,5.75692788221591
0.18,5.81646274710163
0.185,5.87139137503454
0.19,5.9219309728226
0.195,5.96828139152935
0.2,6.01062591675421
0.205,6.04913199340714
0.21,6.08740270584112
0.215,6.12904020769756
0.22,6.17075833007398
0.225,6.20927122286934
0.23,6.24473117939268
0.235,6.2772784205863
0.24,6.30704164950786
0.245,6.33413856026681
0.25,6.35867630342769
0.255,6.3807519097205
0.26,6.40045267373383
0.265,6.42130731710518
0.27,6.4433983063131
0.275,6.45991136078091
0.28,6.47436259683917
0.285,6.49371079567207
0.29,6.5145816487577
0.295,6.53360686867614
0.3,6.55086168773237
0.305,6.56641433745356
0.31,6.58032631840015
0.315,6.59265264336031
0.32,6.60344205488961
0.325,6.6127372180559
0.33,6.62057488915179
0.335,6.62698606104174
0.34,6.6354469037159
0.345,6.64599087427487
0.35,6.6517580312333
0.355,6.65622199792339
0.36,6.66630206240924
0.365,6.67858726675764
0.37,6.68967537292169
0.375,6.69961022711123
0.38,6.70843111517859
0.385,6.71617291796849
0.39,6.72286624924891
0.395,6.72853757676858
0.4,6.7332093269196
0.405,6.73689997341916
0.41,6.739624110361
0.415,6.74139250992554
0.42,6.74221216497677
0.425,6.74208631671448
0.43,6.74101446749107
0.435,6.74244319684104
0.44,6.74637815445476
0.445,6.74593326452206
0.45,6.74455758579148
0.455,6.74914731434777
0.46,6.75626978156901
0.465,6.76250233415868
0.47,6.76786961778705
0.475,6.77239285655145
0.48,6.77608993690362
0.485,6.77897547837901
0.49,6.7810608914074
0.495,6.78235442243376
0.5,6.78286118652752
0.505,6.78258318760932
0.51,6.78151932637521
0.515,6.77966539594961
0.52,6.78046488324723
0.525,6.78392094971757
0.53,6.78314562584911
0.535,6.78158666374021
0.54,6.78613953470973
0.545,6.79337142438809
0.55,6.79986011217302
0.555,6.80563125658205
0.56,6.81070767871778
0.565,6.81510945251052
0.57,6.81885398409748
0.575,6.81850526265538
0.58,6.81406190921893
0.585,6.81240798922524
0.59,6.81353696250218
0.595,6.81400247540354
0.6,6.81380636872846
0.605,6.81294786700328
0.61,6.81142357541501
0.615,6.80922746638709
0.62,6.80635085574425
0.625,6.8027823683723
0.63,6.79850789323697
0.635,6.79351052758398
0.64,6.79122132809708
0.645,6.7916312424891
0.65,6.79129107370611
0.655,6.79365029460032
0.66,6.79871823434778
0.665,6.79961329734183
0.67,6.79633902297137
0.675,6.79578409961681
0.68,6.79794633291913
0.685,6.79938345509992
0.69,6.80010114903774
0.695,6.80010225274285
0.7,6.79938677057966
0.705,6.79795187328406
0.71,6.79579188677546
0.715,6.79634908771685
0.72,6.79962567947363
0.725,6.79528216483182
0.73,6.78330136803105
0.735,6.77398836684566
0.74,6.77075715244267
0.745,6.77359494748187
0.75,6.7790621555898
0.755,6.78372957800243
0.76,6.78761567132357
0.765,6.79073580251136
0.77,6.79310230964453
0.775,6.79472455071143
0.78,6.79560894061475
0.785,6.79575897653831
0.79,6.79517525177608
0.795,6.79385545807829
0.8,6.79179437652384
0.805,6.78898385688282
0.81,6.78541278538774
0.815,6.78106704078581
0.82,6.77592943849861
0.825,6.7734304806657
0.83,6.77701110354012
0.835,6.7832346481468
0.84,6.78867490653803
0.845,6.79335339137859
0.85,6.79728860301697
0.855,6.80049610264212
0.86,6.80298857381781
0.865,6.80477587263782
0.87,6.80586506670035
0.875,6.80626046305574
0.88,6.80596362523803
0.885,6.80497337944775
0.89,6.80328580991028
0.895,6.80089424339153
0.9,6.79778922280965
0.905,6.79740928783582
0.91,6.80320375407295
0.915,6.80829389885161
0.92,6.80579821437153
0.925,6.80260846782707
0.93,6.8056136818509
0.935,6.80447328610756
0.94,6.79573195308022
0.945,6.79315838850161
0.95,6.79674241560659
0.955,6.79959657088427
0.96,6.80173214065255
0.965,6.8031575696935
0.97,6.80387849464698
0.975,6.80389776629977
0.98,6.80321546085866
0.985,6.80182888025178
0.99,6.79973254145943
0.995,6.79346733683509
1,6.78300849159102
1.005,6.77521628382752
1.01,6.77005990045787
1.015,6.76406813336008
1.02,6.76066810701034
1.025,6.76329719452491
1.03,6.76851497422853
1.035,6.77289126103092
1.04,6.77644336028493
1.045,6.7757345002232
1.05,6.7707618777677
1.055,6.76840746544263
1.06,6.76866195308671
1.065,6.76807552903484
1.07,6.77009669236067
1.075,6.77473343544357
1.08,6.77855327557338
1.085,6.78157131772015
1.09,6.78379949626722
1.095,6.78179580420651
1.1,6.77555231824604
1.105,6.77539680347315
1.11,6.77787782693128
1.115,6.77610356345134
1.12,6.77696863297601
1.125,6.78047645628962
1.13,6.78319008654246
1.135,6.78512025436784
1.14,6.78627459231746
1.145,6.78665766504313
1.15,6.786270987347
1.155,6.78511303017163
1.16,6.78317921455353
1.165,6.78046189351635
1.17,6.77695032183216
1.175,6.77263061353099
1.18,6.76748568699099
1.185,6.76149519739176
1.19,6.75808627426116
1.195,6.75724543753717
1.2,6.75551854426302
1.205,6.75634958370227
1.21,6.75974184207251
1.215,6.76225791554023
1.22,6.76390775353084
1.225,6.76469788007484
1.23,6.76463141960606
1.235,6.76370810931683
1.24,6.76192429811865
1.245,6.75927293220459
1.25,6.75574352715608
1.255,6.75132212648389
1.26,6.742540428442
1.265,6.73281452515395
1.27,6.73245841102357
1.275,6.73801985985498
1.28,6.74261922754729
1.285,6.74627470159238
1.29,6.74900073699995
1.295,6.75080811345759
1.3,6.75170397795742
1.305,6.75169187305777
1.31,6.75077175089169
1.315,6.74893997297762
1.32,6.74618929583165
1.325,6.74250884232421
1.33,6.73788405866817
1.335,6.73574747486545
1.34,6.73954146012145
1.345,6.7458301991698
1.35,6.75118774186418
1.355,6.75563527378289
1.36,6.7591903820066
1.365,6.7618671246638
1.37,6.76367608652149
1.375,6.76462442084103
1.38,6.76471587766456
1.385,6.76395081864402
1.39,6.76232621847123
1.395,6.75983565291476
1.4,6.75992009141363
1.405,6.7625798678669
1.41,6.76092386395667
1.415,6.7583963492676
1.42,6.76188896512636
1.425,6.76796470454769
1.43,6.773196775111
1.435,6.77760586623435
1.44,6.78120941299021
1.45,6.78402166504979
1.455,6.78605374303116
1.46,6.78731368247407
1.465,6.78780646561519
1.47,6.78753404108963
1.475,6.78649533163651
1.48,6.78468622983912
1.485,6.78209958188275
1.49,6.77872515926602
1.495,6.77454961835388
1.5,6.76955644761224
1.505,6.76717672031295
1.51,6.76740102619054
1.515,6.76677943423078
1.52,6.76530948644391
1.525,6.76298537014755
1.53,6.76324871297872
1.535,6.76610055628613
1.54,6.76810135924804
1.545,6.76925903373192
1.55,6.76957815758341
1.555,6.76905999272866
1.56,6.7677024901645
1.565,6.76550028185588
1.57,6.76244465950889
1.575,6.7619743581324
1.58,6.76753833598929
1.585,6.77225695897931
1.59,6.76924725017643
1.595,6.76539894414489
1.6,6.76759845934522
1.605,6.77240367542456
1.61,6.77638277587324
1.615,6.77955149543179
1.62,6.78192236431415
1.625,6.78350475775655
1.63,6.78430493309039
1.635,6.78432605448592
1.64,6.78356820546445
1.645,6.78202838922862
1.655,6.77970051681204
1.66,6.77657538300139
1.665,6.77264062993586
1.67,6.76788069823984
1.675,6.7657275834931
1.68,6.76962358953198
1.685,6.77268248651827
1.69,6.77146555239217
1.695,6.77286961096955
1.7,6.77690021438401
1.705,6.78012248303931
1.71,6.78254915890108
1.715,6.78418983788564
1.72,6.78505100780561
1.725,6.78513607402494
1.73,6.7844453729249
1.735,6.78297617323427
1.74,6.78072266522891
1.745,6.77767593775815
1.75,6.77727476100427
1.755,6.77951754857553
1.76,6.78096235123299
1.765,6.78506570022379
1.77,6.79184382161017
1.775,6.79787270043297
1.78,6.80317617696591
1.785,6.80777522299096
1.79,6.81168802472802
1.795,6.81493005474955
1.8,6.81751413316446
1.805,6.81945047831326
1.81,6.82074674717491
1.815,6.82140806564519
1.82,6.82143704880625
1.825,6.82083381126753
1.83,6.819595967619
1.835,6.81771862299841
1.84,6.81519435373528
1.845,6.81201317799521
1.85,6.80816251630818
1.855,6.80362714182499
1.86,6.79838912010507
1.865,6.79242773819741
