Time,Speed
0.005,1.41426861773131
0.01,1.50604311104949
0.015,1.60377302013397
0.02,1.70784480287371
0.025,1.815219177124
0.03,1.92286992033011
0.035,2.03122272079315
0.04,2.13725522499432
0.045,2.24138672215756
0.05,2.34747980226429
0.055,2.45250317607924
0.06,2.55342132437818
0.065,2.65063331245152
0.07,2.7479743681466
0.075,2.84928022968882
0.08,2.94804985952632
0.085,3.03777219096918
0.09,3.12225283516994
0.095,3.2052766758354
0.1,3.28717201796963
0.105,3.36826270410287
0.11,3.44541857687968
0.115,3.5154939193306
0.12,3.57876583361574
0.125,3.63893533678257
0.13,3.70314199586847
0.135,3.76818888823079
0.14,3.82743159580276
0.145,3.88455520275385
0.15,3.93978559559884
0.155,3.9898903564313
0.16,4.03851843481624
0.165,4.08931294100517
0.17,4.13902391606036
0.175,4.18439711638692
0.18,4.22906278132186
0.185,4.27319753436499
0.19,4.31352508160944
0.195,4.35020489213607
0.2,4.38338201061216
0.205,4.41663844884546
0.21,4.45010571430423
0.215,4.48046533014319
0.22,4.50783734879212
0.225,4.53233000868738
0.23,4.55749098028144
0.235,4.58341975876528
0.24,4.60676805750674
0.245,4.63107902175821
0.25,4.65644878548738
0.255,4.67607603352694
0.26,4.69003837880947
0.265,4.70529266927582
0.27,4.72189922567063
0.275,4.73647289806881
0.28,4.7525221338129
0.285,4.77011039713636
0.29,4.78240560212577
0.295,4.78945636827754
0.3,4.79819221275625
0.305,4.80864768011481
0.31,4.81741329689291
0.315,4.82797454337078
0.32,4.84037318237267
0.325,4.85120742441158
0.33,4.8605201118307
0.335,4.86834807021962
0.34,4.8747222540354
0.345,4.8796678690072
0.35,4.88665528980585
0.355,4.89571214711181
0.36,4.8999726188792
0.365,4.89945355248811
0.37,4.90105453136501
0.375,4.90478188633453
0.38,4.90374872065379
0.385,4.90140176682538
0.39,4.90463338017612
0.395,4.91000552162648
0.4,4.91408861648596
0.405,4.91689881072496
0.41,4.91844721682424
0.415,4.91873995771747
0.42,4.92122900900081
0.425,4.92592421324459
0.43,4.92939331891427
0.435,4.93165004405449
0.44,4.93270331253759
0.445,4.93255728935174
0.45,4.93121139707071
0.455,4.93211113156788
0.46,4.93526005070489
0.465,4.93721978840065
0.47,4.93799809413636
0.475,4.9375980456023
0.48,4.93601806086811
0.485,4.93325189212723
0.49,4.93273941898831
0.495,4.93447861495516
0.5,4.93502553941332
0.505,4.93783317308873
0.51,4.94291261833679
0.515,4.9468331430449
0.52,4.94961025032482
0.525,4.95125492182
0.53,4.95177366113082
0.535,4.95116851953209
0.54,4.95288792208176
0.545,4.95693866789269
0.55,4.9564351390213
0.555,4.95137534434014
0.56,4.94864091166428
0.565,4.9482210281004
0.57,4.94666321528625
0.575,4.94741213108804
0.58,4.95047073697809
0.585,4.95240030974548
0.59,4.95665929758617
0.595,4.96326454201228
0.6,4.96534052645199
0.605,4.96289546006637
0.61,4.96282131021123
0.615,4.96511778367236
0.62,4.96634314350343
0.625,4.96650223520135
0.63,4.96559568786976
0.635,4.96361991670673
0.64,4.96056710882918
0.645,4.95987601037536
0.65,4.96154388850279
0.655,4.96212652058157
0.66,4.96507702853793
0.665,4.97040707970165
0.67,4.97468693294264
0.675,4.97793351228207
0.68,4.98015965581842
0.685,4.98137416649379
0.69,4.9815818469038
0.695,4.98423433628598
0.7,4.9893421235015
0.705,4.99002377051438
0.71,4.98628197279287
0.715,4.98500356996821
0.72,4.98618350679313
0.725,4.98637563114893
0.73,4.98558070276184
0.735,4.98379557820984
0.74,4.98101319849254
0.745,4.97722256111746
0.75,4.97585949458962
0.755,4.97691860887215
0.76,4.97695327407223
0.765,4.97941444526536
0.77,4.98431185477437
0.775,4.98821405065432
0.78,4.99113646353845
0.785,4.99309064965886
0.79,4.99408433654392
0.795,4.9941214535755
0.8,4.99320214752722
0.805,4.99132278314473
0.81,4.98847592877075
0.815,4.98465032695766
0.82,4.98328166794902
0.825,4.98436453959334
0.83,4.98445240594263
0.835,4.98699643244816
0.84,4.99200667907132
0.845,4.99260132206688
0.85,4.98878271285909
0.855,4.98743738733999
0.86,4.9885600256268
0.865,4.98870424902258
0.87,4.98787062783656
0.875,4.98605586564202
0.88,4.9867036042384
0.885,4.98981640500831
0.89,4.99195575904615
0.895,4.99313012609832
0.9,4.99334415001863
0.905,4.99259867713174
0.91,4.9874399415825
0.915,4.97784754394489
0.92,4.97068518855296
0.925,4.96937537097162
0.93,4.97046209373144
0.935,4.97049883611306
0.94,4.96948574340857
0.945,4.96741880949875
0.95,4.96428986101146
0.955,4.96008652500132
0.96,4.95824299802012
0.965,4.95875199012405
0.97,4.95816469604675
0.975,4.95647879342415
0.98,4.95368761561373
0.985,4.95323094332959
0.99,4.95510697073145
0.995,4.95587229828371
1,4.95552995235642
1.005,4.95407857919528
1.01,4.95496325756577
1.015,4.95818748579237
1.02,4.96031319559221
1.025,4.96134879275765
1.03,4.96129837239833
1.035,4.96016173513471
1.04,4.95793438630961
1.045,4.95805833621211
1.05,4.96053407498303
1.055,4.96192057455312
1.06,4.96222331762158
1.065,4.96144350133932
1.07,4.95957804204283
1.075,4.95661956306032
1.08,4.95600718353917
1.085,4.95773848191879
1.09,4.95836948635491
1.095,4.95790269205751
1.1,4.95633625316034
1.105,4.9536639754218
1.11,4.94987529173073
1.115,4.9484060383177
1.12,4.94925040524614
1.125,4.94896091343786
1.13,4.94753641814202
1.135,4.94497128641115
1.14,4.94470619282381
1.145,4.9467400891082
1.15,4.94763019999691
1.155,4.94738004529651
1.16,4.94598863580873
1.165,4.94690128741613
1.17,4.9501216090591
