Time,Speed
0.005,2.82640084739479
0.01,3.00981119987779
0.015,3.20167256967071
0.02,3.39929282504373
0.025,3.60345342489131
0.03,3.81151087289655
0.035,4.02083708222902
0.04,4.23225980117709
0.045,4.44316425035648
0.05,4.65093360096489
0.055,4.85984026292969
0.06,5.07071032550372
0.065,5.27747600591082
0.07,5.47750410922433
0.075,5.67158561580293
0.08,5.86048799110346
0.085,6.04495822050496
0.09,6.22572576314742
0.095,6.40350543646575
0.1,6.57554942482798
0.105,6.73908723171848
0.11,6.89821636023036
0.115,7.05356606201909
0.12,7.20229982558131
0.125,7.34500579570119
0.13,7.48224828118117
0.135,7.61456998631424
0.14,7.73904333892734
0.145,7.85616054974217
0.15,7.96983555874684
0.155,8.08051787627469
0.16,8.18864517852104
0.165,8.2911942202691
0.17,8.38511969792916
0.175,8.47424384334881
0.18,8.56236990224598
0.185,8.64639553756439
0.19,8.7232021977536
0.195,8.79654442093134
0.2,8.87016304563222
0.205,8.94089836738351
0.21,9.00557928013458
0.215,9.06446155460325
0.22,9.12122884968173
0.225,9.17955646090165
0.23,9.23622421783009
0.235,9.28800538639574
0.24,9.33510472726277
0.245,9.38115930552535
0.25,9.42635123692737
0.255,9.46050677201647
0.26,9.48721179159839
0.265,9.52037516855357
0.27,9.5532264063591
0.275,9.57899377418583
0.28,9.60468080111996
0.285,9.63383988055467
0.29,9.66658631758324
0.295,9.69614796695796
0.3,9.71919090767568
0.305,9.74270789549477
0.31,9.76679192472531
0.315,9.78808741395803
0.32,9.80667857292864
0.325,9.82263891751489
0.33,9.83948237844116
0.335,9.86072637857949
0.34,9.88300410606255
0.345,9.90295283673876
0.35,9.92065145479432
0.355,9.93616994669126
0.36,9.94956967791813
0.365,9.96090363565043
0.37,9.97021663828019
0.375,9.98099633064076
0.38,9.99328533936703
0.385,10.0002306234586
0.39,10.0053104649702
0.395,10.0154465873481
0.4,10.0272282543314
0.405,10.0372512367122
0.41,10.0455551688321
0.415,10.0521728873132
0.42,10.057130560905
0.425,10.060447793965
0.43,10.0621377039808
0.435,10.0656577914389
0.44,10.074472793981
0.445,10.085166751181
0.45,10.09433113265
0.455,10.1020021775245
0.46,10.1082102197711
0.465,10.1129798081379
0.47,10.1197806212255
0.475,10.1320903698002
0.48,10.1430560948742
0.485,10.1458195227254
0.49,10.1472932168987
0.495,10.1543846408858
0.5,10.1636710186343
0.505,10.1717382536989
0.51,10.1786182467195
0.515,10.18433820357
0.52,10.1889207429397
0.525,10.1923839857754
0.53,10.1947416269381
0.535,10.1994538073543
0.54,10.2099899786139
0.545,10.2229409863876
0.55,10.2314564074485
0.555,10.235569914719
0.56,10.2421994104254
0.565,10.2513711098883
0.57,10.2562196451876
0.575,10.2567641891101
0.58,10.2599085309656
0.585,10.2656651045702
0.59,10.2706058554111
0.595,10.2747503209276
0.6,10.2781148897707
0.605,10.2807128666102
0.61,10.282554524746
0.615,10.2836471467316
0.62,10.28744587117
0.625,10.2974165375299
0.63,10.3066969372826
0.635,10.3084221323464
0.64,10.3095005807345
0.645,10.3133873650024
0.65,10.3131962188458
0.655,10.3089263864066
0.66,10.3040118012868
0.665,10.301883847513
0.67,10.3059849284166
0.675,10.3128804430938
0.68,10.3191468407992
0.685,10.3248089010383
0.69,10.3298890135572
0.695,10.3344072668793
0.7,10.3349307097448
0.705,10.331461412028
0.71,10.3274364729221
0.715,10.3228399764248
0.72,10.3211045643952
0.725,10.3222233744134
0.73,10.3227500126441
0.735,10.3226865615973
0.74,10.3220327703655
0.745,10.3207860536319
0.75,10.318941481447
0.755,10.3164917597339
0.76,10.3134272014449
0.765,10.3097356882559
0.77,10.3054026226458
0.775,10.3038616881708
0.78,10.3085576094398
0.785,10.3160581377537
0.79,10.3229421148004
0.795,10.3292367622079
0.8,10.334966971191
0.805,10.3367045829821
0.81,10.3344564686996
0.815,10.3351153745163
0.82,10.3386839059737
0.825,10.3417253562832
0.83,10.344251752392
0.835,10.3462730845448
0.84,10.3477973457887
0.845,10.3488305635802
0.85,10.3493768236202
0.855,10.3494382860098
0.86,10.3490151937927
0.865,10.3481058739157
0.87,10.3467067306134
0.875,10.3448122311888
0.88,10.3424148841354
0.885,10.3395052095132
0.89,10.3395225194588
0.895,10.3424668824218
0.9,10.3414483054378
0.905,10.3399135786982
0.91,10.3447582693569
0.915,10.3525507170004
0.92,10.3598709176666
0.925,10.3667478179628
0.93,10.3732086115332
0.935,10.3792788465919
0.94,10.3815317089521
0.945,10.3799761072114
0.95,10.3815075259768
0.955,10.3861320210081
0.96,10.3904170611621
0.965,10.3943795909708
0.97,10.3980352796487
0.975,10.4013985830541
0.98,10.404482800853
0.985,10.40730012911
0.99,10.4098617085163
0.995,10.4121776684436
1,10.414257166999
1.005,10.4161084272397
1.01,10.4177387696894
1.015,10.4191546412865
1.02,10.4203616408774
1.025,10.417913723359
1.03,10.411801208818
1.035,10.4089015622508
1.04,10.4092033174512
1.045,10.4092568496664
1.05,10.4090623705813
1.055,10.4086191111582
1.06,10.407925318596
1.065,10.4069782493988
1.07,10.405774158527
1.075,10.4043082845887
1.08,10.4025748310108
1.085,10.4040177611153
1.09,10.4086427807471
1.095,10.4095665428403
1.1,10.4067927002698
1.105,10.4072119202967
1.11,10.410825860662
1.115,10.4107471761422
1.12,10.4069755555916
1.125,10.4063977207116
1.13,10.409011386543
1.135,10.4079252524306
1.14,10.4065858414215
1.145,10.4118894930156
1.15,10.4169555436925
1.155,10.4183532083727
1.16,10.4229896499009
1.165,10.4308832023717
1.17,10.4351634436293
1.175,10.4358472992292
1.18,10.4398391093677
1.185,10.4437038410466
1.19,10.4336535047634
1.195,10.4165499940041
1.2,10.4130305835511
1.205,10.4161797204423
1.21,10.412206585466
1.215,10.4079971034657
1.22,10.4069854466899
1.225,10.4057167967002
1.23,10.4007353188181
1.235,10.3920213145557
1.24,10.3864419617186
1.245,10.3805243796169
1.25,10.3742451680829
1.255,10.3744811329352
1.26,10.3708807532686
