Time,Speed
0.005,3.32504258342735
0.01,3.54081071582425
0.015,3.76712962141851
0.02,3.99799260750675
0.025,4.23431258624741
0.03,4.47702404863676
0.035,4.72018512381515
0.04,4.96475735484217
0.045,5.21170786497608
0.05,5.45856236401666
0.055,5.70629700009989
0.06,5.95244058373095
0.065,6.1945156338429
0.07,6.43002858097899
0.075,6.65645990685584
0.08,6.87815581731077
0.085,7.09599297471202
0.09,7.30738196458531
0.095,7.51315869216726
0.1,7.71413686986674
0.105,7.91111123496544
0.11,8.10140987428679
0.115,8.28233447652375
0.12,8.45460048017923
0.125,8.61888908466021
0.13,8.77930076197338
0.135,8.9364698354161
0.14,9.08411616991297
0.145,9.22627442817457
0.15,9.36695757115835
0.155,9.49982027271342
0.16,9.62538791795114
0.165,9.74415704480504
0.17,9.85659730751372
0.175,9.96660415179358
0.18,10.0711617647876
0.185,10.1706836034894
0.19,10.2690140296951
0.195,10.3665418759465
0.2,10.4602019831086
0.205,10.5400122616731
0.21,10.6097391271043
0.215,10.6834615755529
0.22,10.7580203131013
0.225,10.8302593528081
0.23,10.9004643528416
0.235,10.9585604740807
0.24,11.0082282666956
0.245,11.0634674063199
0.25,11.1175946916374
0.255,11.1639225246755
0.26,11.2095357377167
0.265,11.2546147011939
0.27,11.2958868549352
0.275,11.3369662213199
0.28,11.3780152423819
0.285,11.4122946041646
0.29,11.4399398591302
0.295,11.4679619621805
0.3,11.4999225404079
0.305,11.5359479770018
0.31,11.572729911011
0.315,11.6035121549396
0.32,11.6215147964407
0.325,11.6302598421874
0.33,11.6435851451071
0.335,11.6649942160571
0.34,11.68767007792
0.345,11.7013499449107
0.35,11.7060879119584
0.355,11.7157059866142
0.36,11.7336930200718
0.365,11.7497676852956
0.37,11.7570919110814
0.375,11.7625962959477
0.38,11.7732042421323
0.385,11.7889576971263
0.39,11.803017319549
0.395,11.8119878880168
0.4,11.8228065112571
0.405,11.835515969851
0.41,11.8467157033998
0.415,11.8564499995265
0.42,11.8682081690049
0.425,11.8820367077071
0.43,11.8945394804644
0.435,11.9057659275681
0.44,11.9123096242785
0.445,11.9141964466377
0.45,11.9183354917888
0.455,11.9247431269492
0.46,11.9299938721289
0.465,11.9375593085892
0.47,11.9474693526846
0.475,11.9528615561649
0.48,11.9503064236721
0.485,11.9466954873223
0.49,11.948916104218
0.495,11.9535262374498
0.5,11.9605441170802
0.505,11.9699974942343
0.51,11.9750221148432
0.515,11.9756378479959
0.52,11.978748764509
0.525,11.9843671660233
0.53,11.9856136336485
0.535,11.9824930963491
0.54,11.9818948504349
0.545,11.987267348232
0.55,11.995181016459
0.555,11.9987655125046
0.56,11.9945841927096
0.565,11.9895221586828
0.57,11.9939118473816
0.575,12.0043197991572
0.58,12.0069838986641
0.585,12.0019146806741
0.59,12.0028953717338
0.595,12.0099298498352
0.6,12.0126934777475
0.605,12.0111971838122
