Time,Speed
0.005,2.51094582194272
0.01,2.67043489928711
0.015,2.83358216457908
0.02,3.00448357657507
0.025,3.18381493861434
0.03,3.3653837529819
0.035,3.54645718762109
0.04,3.72775126956964
0.045,3.90653208038382
0.05,4.08005576327585
0.055,4.2524593089491
0.06,4.42787527869663
0.065,4.6035465099844
0.07,4.7732660316735
0.075,4.93770497349982
0.08,5.10096440195591
0.085,5.26023908333556
0.09,5.41270802686334
0.095,5.5589741475179
0.1,5.69961583216919
0.105,5.83518922672037
0.11,5.96623043530117
0.115,6.09325764020922
0.12,6.2133223329849
0.125,6.32344847298559
0.13,6.42752235508548
0.135,6.52940634143609
0.14,6.62605249858849
0.145,6.71439218090406
0.15,6.79822553206209
0.155,6.88133487614864
0.16,6.96404885627791
0.165,7.0432437341608
0.17,7.11578185575984
0.175,7.18540087991365
0.18,7.25237610434185
0.185,7.31352155426744
0.19,7.37252983796179
0.195,7.42963429460387
0.2,7.48160991698421
0.205,7.52866223470465
0.21,7.57097730891626
0.215,7.61217328606682
0.22,7.65586388730699
0.225,7.6987710623999
0.23,7.73761366317054
0.235,7.77254528670743
0.24,7.80370406474134
0.245,7.83466402786332
0.25,7.86554760248408
0.255,7.89302609495049
0.26,7.92065898273053
0.265,7.94855553582741
0.27,7.97337524887092
0.275,7.9986670855949
0.28,8.02453105867635
0.285,8.04761862522012
0.29,8.0680210814559
0.295,8.0858191057578
0.3,8.10108307767458
0.305,8.11387335623467
0.31,8.12424051862678
0.315,8.13222556019952
0.32,8.14131087456853
0.325,8.15153238821165
0.33,8.15947970253461
0.335,8.16863506196645
0.34,8.17903466996743
0.345,8.18726883219
0.35,8.19337010936179
0.355,8.19736262804464
0.36,8.19926217603942
0.365,8.19907626481638
0.37,8.20025497721555
0.375,8.20625379227105
0.38,8.21364561337675
0.385,8.21900885235459
0.39,8.22581553530527
0.395,8.23409257820924
0.4,8.24042189336187
0.405,8.24482850906611
0.41,8.24732985060577
0.415,8.24793580915113
0.42,8.24664878087201
0.425,8.24691449441042
0.43,8.252184818487
0.435,8.2590297757901
0.44,8.2640256156529
0.445,8.26719209335551
0.45,8.2685417302468
0.455,8.26807986325821
0.46,8.26580466600779
0.465,8.2651579595754
0.47,8.26958800465727
0.475,8.27566150118775
0.48,8.27995164787711
0.485,8.28247540945036
0.49,8.28324276573433
0.495,8.2857075691187
0.5,8.28987956628924
0.505,8.29232443676954
0.51,8.29305184842375
0.515,8.29206467768934
0.52,8.29280983894884
0.525,8.29529027882781
0.53,8.29606498784679
0.535,8.29858784747072
0.54,8.30286883395983
0.545,8.3054740578192
0.55,8.30641382100575
0.555,8.30569183966841
0.56,8.30330525884307
0.565,8.29924464116305
0.57,8.2969447475378
0.575,8.29639648339185
0.58,8.29414686270166
0.585,8.29363780768566
0.59,8.29831812336142
0.595,8.30475549931987
0.6,8.30607375517914
0.605,8.30227810377922
0.61,8.30025517179527
0.615,8.29999695985401
0.62,8.29805162889872
0.625,8.29786230441476
0.63,8.29942823774759
0.635,8.29930480314233
0.64,8.29749151249581
0.645,8.29398119542917
0.65,8.29221078893097
0.655,8.29217329220112
0.66,8.29041773896723
0.665,8.28693718716415
0.67,8.2817178734853
0.675,8.27818997695506
0.68,8.27633954704942
0.685,8.27270844853068
0.69,8.27073314077576
0.695,8.27385663073137
0.7,8.27864045176064
0.705,8.27820188475318
0.71,8.27253919546322
0.715,8.26853162765186
0.72,8.26616333400878
0.725,8.26197413148383
0.73,8.25594745452017
0.735,8.248059471551
0.74,8.2417298087586
0.745,8.24038425446266
0.75,8.24056666987842
0.755,8.23882695834224
0.76,8.23515824043254
0.765,8.22954600876879
0.77,8.22541888864169
0.775,8.22276055998969
0.78,8.21810969286381
0.785,8.21489871412289
0.79,8.21656574444286
0.795,8.21966655784132
0.8,8.22076259801045
0.805,8.21985819907245
0.81,8.21694978472088
0.815,8.21202585407866
0.82,8.20506693621966
0.825,8.19949633117121
0.83,8.19874282883004
0.835,8.19935263158976
0.84,8.19787733282423
0.845,8.1977619166888
0.85,8.19900592678811
0.855,8.19816346437138
0.86,8.19523119805061
0.865,8.19019753262978
0.87,8.18649338125078
0.875,8.18755491441419
0.88,8.18993551179229
0.885,8.19019376909379
0.89,8.1917815255548
0.895,8.19470505971394
0.9,8.1920742962426
0.905,8.1838788321914
0.91,8.17698789585331
0.915,8.17482505607814
0.92,8.17393094225144
0.925,8.17085120074033
0.93,8.16902447117817
0.935,8.17189434804128
0.94,8.17602136181885
0.945,8.17797101415455
0.95,8.18120183264592
0.955,8.18572659306757
0.96,8.1846615518938
0.965,8.17800249758315
0.97,8.17262473392453
0.975,8.17195781337627
0.98,8.17254828070638
0.985,8.17094765282973
0.99,8.17060041830697
0.995,8.17495602204993
1,8.18058086962616
1.005,8.18404638563263
1.01,8.18536627391921
1.015,8.18454575378104
1.02,8.18503239859481
1.025,8.18682813272256
1.03,8.18648923912128
1.035,8.1874651956857
1.04,8.18630904368857
1.045,8.17956539330737
1.05,8.1775600318062
1.055,8.18028502929154
1.06,8.18084952535205
1.065,8.18270657019787
1.07,8.18586350722711
1.075,8.18688200206423
1.08,8.18576608219034
1.085,8.18251133487201
1.09,8.18055570770905
1.095,8.18334228547205
1.1,8.18743126925671
1.11,8.18938801032298
1.115,8.18922024630235
1.12,8.1869273137978
1.125,8.18595096375785
1.13,8.18628733535648
1.135,8.18448694072611
1.14,8.1839934784805
1.145,8.18480499729912
1.15,8.18347388821096
1.155,8.18344570554725
1.16,8.18472033786399
1.165,8.18385200750124
1.17,8.18083728078017
1.175,8.17566423642782
1.18,8.17176323643352
1.185,8.17256967289031
1.19,8.17463591672977
1.195,8.17451932059792
1.2,8.17567024143064
1.205,8.17809323036726
1.21,8.17834705074743
1.215,8.1798835242621
1.22,8.1827087266594
1.225,8.1833830117702
1.23,8.18190904595123
1.235,8.17828100063144
1.24,8.17593534726113
1.245,8.17486281031495
1.25,8.17160833061325
1.255,8.16960985681409
1.26,8.17231030425763
1.265,8.17626953345048
1.27,8.17805238255801
1.275,8.18111671958003
1.28,8.18547466196582
1.285,8.18769262453072
1.29,8.18777937786644
1.295,8.18573526502571
1.3,8.18500302087611
1.305,8.18557974987082
1.31,8.18401691459859
1.315,8.18375915306512
1.32,8.18480544599208
1.325,8.18370911278654
1.33,8.18391663616485
1.335,8.18542883674627
1.34,8.18480087629803
1.345,8.18548108964446
1.35,8.18747216658459
1.355,8.18733116252852
1.36,8.18850833789471
1.365,8.19100834764204
1.37,8.1913902596771
1.375,8.18965558421225
1.38,8.18579746174027
1.385,8.18325145390676
1.39,8.18200749291548
1.395,8.17860984171674
1.4,8.17649588281897
1.405,8.17910807489427
1.41,8.18300592945697
1.415,8.18475404197592
1.42,8.18781014309042
1.425,8.19218631768212
1.43,8.19444905266283
1.435,8.19460729566988
1.44,8.1926616724509
1.445,8.19205530733554
1.45,8.19623662054356
1.455,8.20177132843739
1.46,8.20523049917053
1.465,8.21007862949875
1.47,8.21978570860481
1.475,8.23093930364222
1.48,8.24013270178916
1.485,8.24740225692414
1.49,8.25277671538445
1.495,8.25627732963918
1.5,8.25791794232879
1.505,8.26115585900108
1.51,8.26600388349934
1.515,8.26903036859322
1.52,8.2736981000497
1.525,8.27312389970002
1.53,8.26385467895992
1.535,8.26310787410873
1.54,8.27088053202155
1.545,8.27685093448627
1.55,8.28449350853816
1.555,8.29383847556044
1.56,8.30147197079008
1.565,8.3074241797095
1.57,8.31171863941307
1.575,8.31437233168096
1.58,8.31539575013095
1.585,8.31824375971116
1.59,8.32292762243728
1.595,8.3260150419265
1.6,8.33096904490149
1.605,8.33780922120479
1.61,8.34311180126387
1.615,8.34689775331572
1.62,8.34918204832524
1.625,8.34997371918559
1.63,8.34927589643737
1.635,8.35053663864522
1.64,8.35721174921754
1.645,8.36587680585476
1.65,8.36966443719551
1.655,8.36858962084518
1.66,8.36954974260252
1.665,8.3725485991213
1.67,8.37414723092091
1.675,8.37435195954483
1.68,8.37316359456091
1.685,8.37402825475997
1.69,8.37694935930775
1.695,8.37848764126542
1.7,8.38210000152962
1.705,8.38780072462324
1.71,8.39216153518132
1.715,8.39519967735827
1.72,8.39347634702257
1.725,8.38698472952956
1.73,8.38260079077128
1.735,8.38375801313374
1.74,8.3870101546774
1.745,8.3889192574983
1.75,8.38949287084984
1.755,8.38873326299774
1.76,8.39008824818695
1.765,8.39356318449792
1.77,8.39572099503433
1.775,8.39657021252596
1.78,8.39611419507271
1.785,8.39435113942372
1.79,8.39127407384669
1.795,8.39032164855655
1.8,8.39494091533135
1.805,8.40169932235351
1.81,8.40717277670645
1.815,8.41138292232329
1.82,8.41434640757708
1.825,8.41607495111433
1.83,8.41657538819449
1.835,8.41584969771901
1.84,8.41389501005655
1.845,8.41415441369281
1.85,8.41662893439956
1.855,8.41787753929089
1.86,8.42135598378006
1.865,8.42707802284062
1.87,8.42816464740101
1.875,8.42462015435086
1.88,8.42333216353241
1.885,8.42429558178412
1.89,8.42406340079792
1.895,8.42608552044714
1.9,8.43036993689283
1.905,8.4334827742033
1.91,8.43543634161476
1.915,8.43623836420897
1.92,8.43589201346088
1.925,8.43439591977976
1.93,8.43519498509063
1.935,8.43829236917433
1.94,8.44024950216235
1.945,8.44107412323596
1.95,8.44076949323232
1.955,8.44278522553628
1.96,8.4471292910511
1.965,8.45036804971816
1.97,8.4525143087103
1.975,8.4535765550785
1.98,8.45355898931259
1.985,8.45246154195143
1.99,8.45373069130562
1.995,8.457371456031
2,8.45994741497421
2.005,8.46146875436855
2.01,8.46194149011659
2.015,8.4613674915791
2.02,8.4597444889672
2.025,8.46051688236407
2.03,8.46368772608057
2.035,8.46236792273568
2.04,8.45655225337013
2.045,8.45311935680884
2.05,8.45550647618786
2.055,8.46027223300617
2.06,8.46398465471855
2.065,8.46665842152547
2.07,8.46485328842906
2.075,8.45856211730825
2.08,8.4546616666894
2.085,8.45658733083798
2.09,8.46089590649928
2.095,8.46415361327551
2.1,8.4663733332669
2.105,8.46756384401464
2.11,8.4677298532103
2.115,8.46687201731171
2.12,8.46498694413879
2.125,8.46206717945972
2.13,8.46155199551162
2.135,8.46343935507882
2.14,8.46428590343705
2.145,8.46754580612883
2.15,8.47323195393782
2.155,8.47446519586603
2.16,8.47125040857892
2.165,8.47047651568941
2.17,8.47214045695715
2.175,8.47279799418455
2.18,8.47245172750141
2.185,8.47110028764941
2.19,8.46873833056758
2.195,8.46535651626004
2.2,8.46439228985976
2.205,8.46584183848179
2.21,8.46626007614581
2.215,8.46909947470563
2.22,8.47437126212601
2.225,8.47864546688185
2.23,8.48193899065826
2.235,8.48426485718826
2.24,8.48218144575589
2.245,8.47568051783118
2.25,8.47163800248951
2.255,8.47003791422594
2.26,8.47087392573761
2.265,8.47414934290342
2.27,8.47642629985928
2.275,8.47771380048115
2.28,8.4711152999975
2.285,8.4566047056534
2.29,8.44792790952537
2.295,8.44505060055811
2.3,8.44105976488136
2.305,8.43939043934678
2.31,8.44003602286339
2.315,8.43954825029454
2.32,8.43792519281868
2.325,8.43516043230472
2.33,8.43469385392992
2.335,8.43652361268187
2.34,8.43720612606272
2.345,8.43674409296663
2.35,8.4351356863548
2.355,8.43582536402808
2.36,8.4388158532107
2.365,8.44066816133472
2.37,8.44138961306762
2.375,8.44098306127926
2.38,8.43944689832317
2.385,8.43677504967927
2.39,8.43640776793052
2.395,8.43834360071774
2.4,8.43913938499653
2.405,8.4422490855707
2.41,8.44768499927273
2.415,8.44856698559234
2.42,8.44489853220874
2.425,8.44356676878208
2.43,8.4445664290588
2.435,8.44445064804433
2.44,8.44321896790047
2.445,8.44086651813758
2.45,8.43738399635503
2.455,8.43275763145625
2.46,8.43041994719035
2.465,8.43036169954458
2.47,8.42913184019026
2.475,8.42672550583781
2.48,8.42313318100826
2.485,8.4217914784031
2.49,8.42269509246581
2.495,8.42239677840184
2.5,8.42434617457146
2.505,8.42855098956188
2.51,8.42812621467241
2.515,8.42307017019609
2.52,8.4202644987776
2.525,8.41969810582098
2.53,8.41791793361512
2.535,8.41836776074023
2.54,8.42104936596848
2.545,8.42252253529784
2.55,8.42279309414975
2.555,8.42186211240758
2.56,8.41972590864725
2.565,8.41637603557968
2.57,8.41525006464453
2.575,8.41979436136031
2.58,8.42657607745189
2.585,8.42872039417749
2.59,8.42623579090767
2.595,8.42256326065841
2.6,8.41768828097388
2.605,8.41504239249429
2.61,8.41806595045806
2.615,8.42332009306265
2.62,8.42392396101194
2.625,8.41987994220883
2.63,8.41807368119782
2.635,8.41849803539764
2.64,8.41770386485437
2.645,8.41913884714009
2.65,8.41935783867416
2.655,8.41491088742758
2.66,8.41268204461049
2.665,8.41266249660689
2.67,8.41140134811989
2.675,8.40889361213183
2.68,8.40858019018391
2.685,8.41045984289725
2.69,8.41108918507198
2.695,8.41392152334225
2.7,8.41896805775394
2.705,8.41934710805631
2.71,8.41506017314545
2.715,8.41299193699148
2.72,8.41658503907007
2.725,8.42240286975323
2.73,8.42356679876264
2.735,8.4200814286765
