Time,Speed
0.005,4.08879110188606
0.01,4.35412028119108
0.015,4.63666715923307
0.02,4.9340982061719
0.025,5.24068793132601
0.03,5.55074706059767
0.035,5.86205085711129
0.04,6.17928114183099
0.045,6.50369235310939
0.05,6.82621487117635
0.055,7.14122242571235
0.06,7.45341148362278
0.065,7.76401654850446
0.07,8.06736422430282
0.075,8.36120323473212
0.08,8.65014633894702
0.085,8.93878693599434
0.09,9.22136477471086
0.095,9.49209562968838
0.1,9.7555008824362
0.105,10.0126221284994
0.11,10.2575744782907
0.115,10.4913265581897
0.12,10.718253522829
0.125,10.9358019019786
0.13,11.1448319572322
0.135,11.3461702657825
0.14,11.5371621709959
0.145,11.7220137389733
0.15,11.9014559367994
0.155,12.0761983410369
0.16,12.246931943638
0.165,12.4074302483708
0.17,12.5617787390848
0.175,12.7174893991335
0.18,12.86827632637
0.185,13.0078341485038
0.19,13.1401655434678
0.195,13.2692446134004
0.2,13.3921309636266
0.205,13.5058597113141
0.21,13.6143313972948
0.215,13.721425774159
0.22,13.8241155121455
0.225,13.9193558640262
0.23,14.0109742611164
0.235,14.1027838122686
0.24,14.1916967462299
0.245,14.271163019523
0.25,14.3414968692992
0.255,14.4098780559407
0.26,14.476576982329
0.265,14.5349557631118
0.27,14.588696066193
0.275,14.6483628533247
0.28,14.7107412496391
0.285,14.7657254669151
0.29,14.8135329317801
0.295,14.8612543274931
0.3,14.9090783609711
0.305,14.953743326999
0.31,14.9919750283157
0.315,15.0239246463017
0.32,15.0600709747977
0.325,15.1005569488983
0.33,15.1386410281643
0.335,15.1744738102278
0.34,15.2081969903122
0.345,15.2399439215445
0.35,15.2663893242826
0.355,15.2876377728026
0.36,15.3106749268198
0.365,15.3355918832151
0.37,15.3590363542618
0.375,15.3811010475133
0.38,15.4018732144044
0.385,15.4248858132704
0.39,15.4467790258956
0.395,15.4607377896261
0.4,15.4737189382401
0.405,15.4926754396872
0.41,15.5107806185412
0.415,15.5212044329515
0.42,15.5308897382831
0.425,15.5467764695804
0.43,15.5620258124834
0.435,15.5697964321777
0.44,15.577020692378
0.445,15.5906287963043
0.45,15.6037729191154
0.455,15.6096034012278
0.46,15.6150449343808
0.465,15.6270206722744
0.47,15.6386763351271
0.475,15.6431563774697
0.48,15.6473801509349
0.485,15.6548151757823
0.49,15.6620400346766
0.495,15.6690832972105
0.5,15.6759728148821
0.505,15.682735831229
0.51,15.6859482715615
0.515,15.6856228389807
0.52,15.6886598826081
0.525,15.6950714119655
0.53,15.7014319624618
0.535,15.7077666859155
0.54,15.7106498140185
0.545,15.7100927476573
0.55,15.7129949199932
0.555,15.7193678072204
0.56,15.722334973946
0.565,15.7219081533746
0.57,15.7249872937043
0.575,15.7315845709219
0.58,15.7348244369505
0.585,15.7347197033418
0.59,15.7381715919374
0.595,15.7417429347026
0.6,15.7385462179679
0.605,15.7354704368038
0.61,15.7359542465039
0.615,15.7330979242249
0.62,15.7268901750795
0.625,15.7242080874737
0.63,15.7250410555047
0.635,15.725941555019
0.64,15.7269131469034
0.645,15.7245088551712
0.65,15.7187191724207
0.655,15.7164228402369
0.66,15.7210615961247
0.665,15.7257521473361
0.67,15.7236114059394
0.675,15.7180817246995
0.68,15.7125920553399
0.685,15.7105715078053
0.69,15.7120120921512
0.695,15.7134686869495
0.7,15.7149470520801
0.705,15.7130022155133
0.71,15.707626486692
0.715,15.7057002441184
0.72,15.7106666887599
0.725,15.715643823663
0.73,15.7137496941473
0.735,15.7118784461637
0.74,15.7065718621527
0.745,15.6943581400469
0.75,15.6889922545508
0.755,15.6904529870956
0.76,15.6918444779288
0.765,15.693172229487
0.77,15.6944414921592
0.775,15.6922064670522
0.78,15.6864583161031
0.785,15.6840759451278
0.79,15.6885007514044
0.795,15.6962994141511
0.8,15.7006011359852
0.805,15.6979721094065
0.81,15.6953035743286
0.815,15.6960357964374
0.82,15.6932700351979
0.825,15.6904461718301
0.83,15.6910038577982
0.835,15.6914944803882
0.84,15.695370797689
0.845,15.7026481380008
0.85,15.7064536424518
0.855,15.7068023593237
0.86,15.707146485561
0.865,15.7040365639607
0.87,15.6974602968164
0.875,15.6942933152859
0.88,15.6945230960283
0.885,15.6946997296786
0.89,15.6913730967102
0.895,15.6845300424649
0.9,15.6810451431321
0.905,15.6809046182136
0.91,15.6806570940278
0.915,15.6803015917786
0.92,15.6832875236843
0.925,15.6896266971531
0.93,15.6924425434766
0.935,15.6917461974859
0.94,15.6909857235851
0.945,15.6901581145973
0.95,15.6927109158673
0.955,15.698654222055
0.96,15.7011098990557
0.965,15.7000876574662
0.97,15.7024850909841
0.975,15.7083116798914
0.98,15.7106888285428
0.985,15.7096259370068
0.99,15.7120204382372
0.995,15.7178818009206
1,15.7203315669192
1.005,15.7193794234559
1.01,15.7219232414203
1.015,15.7279730799493
1.02,15.7306512262039
1.025,15.7299682705014
1.03,15.7328231481931
1.035,15.7392271484537
